tid,T,daily_regs,cum_regs,cum_pct
2657,148,1,2,0.0020833333333333333
2657,138,1,3,0.003125
2657,137,1,4,0.004166666666666667
2657,134,1,5,0.005208333333333333
2657,132,1,6,0.00625
2657,130,2,8,0.008333333333333333
2657,129,2,10,0.010416666666666666
2657,126,3,13,0.013541666666666667
2657,125,1,14,0.014583333333333334
2657,124,2,16,0.016666666666666666
2657,123,1,17,0.017708333333333333
2657,117,1,18,0.01875
2657,112,1,19,0.019791666666666666
2657,111,1,20,0.020833333333333332
2657,110,1,21,0.021875
2657,109,2,23,0.023958333333333335
2657,108,2,25,0.026041666666666668
2657,104,1,26,0.027083333333333334
2657,102,1,27,0.028125
2657,99,1,28,0.029166666666666667
2657,96,4,32,0.03333333333333333
2657,95,2,34,0.035416666666666666
2657,94,1,35,0.036458333333333336
2657,91,3,38,0.03958333333333333
2657,90,2,40,0.041666666666666664
2657,88,4,44,0.04583333333333333
2657,87,1,45,0.046875
2657,86,2,47,0.04895833333333333
2657,85,3,50,0.052083333333333336
2657,84,3,53,0.05520833333333333
2657,83,1,54,0.05625
2657,82,3,57,0.059375
2657,81,3,60,0.0625
2657,80,1,61,0.06354166666666666
2657,79,2,63,0.065625
2657,78,3,66,0.06875
2657,77,2,68,0.07083333333333333
2657,76,3,71,0.07395833333333333
2657,75,5,76,0.07916666666666666
2657,74,1,77,0.08020833333333334
2657,73,5,82,0.08541666666666667
2657,72,9,91,0.09479166666666666
2657,71,10,101,0.10520833333333333
2657,70,12,113,0.11770833333333333
2657,69,43,156,0.1625
2657,68,55,211,0.21979166666666666
2657,67,19,230,0.23958333333333334
2657,66,1,231,0.240625
2657,65,1,232,0.24166666666666667
2657,64,5,237,0.246875
2657,63,2,239,0.24895833333333334
2657,62,2,241,0.25104166666666666
2657,61,3,244,0.25416666666666665
2657,60,1,245,0.2552083333333333
2657,59,2,247,0.25729166666666664
2657,58,1,248,0.25833333333333336
2657,57,5,253,0.2635416666666667
2657,56,5,258,0.26875
2657,55,6,264,0.275
2657,54,1,265,0.2760416666666667
2657,53,2,267,0.278125
2657,52,4,271,0.28229166666666666
2657,51,2,273,0.284375
2657,50,3,276,0.2875
2657,49,3,279,0.290625
2657,48,2,281,0.29270833333333335
2657,47,1,282,0.29375
2657,46,4,286,0.29791666666666666
2657,45,5,291,0.303125
2657,44,4,295,0.3072916666666667
2657,43,2,297,0.309375
2657,42,3,300,0.3125
2657,41,4,304,0.31666666666666665
2657,40,4,308,0.32083333333333336
2657,39,1,309,0.321875
2657,37,9,318,0.33125
2657,36,4,322,0.33541666666666664
2657,35,6,328,0.3416666666666667
2657,34,5,333,0.346875
2657,33,9,342,0.35625
2657,32,2,344,0.35833333333333334
2657,31,9,353,0.36770833333333336
2657,30,1,354,0.36875
2657,29,10,364,0.37916666666666665
2657,28,6,370,0.3854166666666667
2657,27,9,379,0.39479166666666665
2657,26,4,383,0.39895833333333336
2657,25,6,389,0.40520833333333334
2657,24,4,393,0.409375
2657,23,11,404,0.42083333333333334
2657,22,11,415,0.4322916666666667
2657,21,11,426,0.44375
2657,20,20,446,0.46458333333333335
2657,19,17,463,0.4822916666666667
2657,18,6,469,0.48854166666666665
2657,17,13,482,0.5020833333333333
2657,16,10,492,0.5125
2657,15,5,497,0.5177083333333333
2657,14,21,518,0.5395833333333333
2657,13,10,528,0.55
2657,12,20,548,0.5708333333333333
2657,11,13,561,0.584375
2657,10,16,577,0.6010416666666667
2657,9,25,602,0.6270833333333333
2657,8,21,623,0.6489583333333333
2657,7,30,653,0.6802083333333333
2657,6,34,687,0.715625
2657,5,59,746,0.7770833333333333
2657,4,96,842,0.8770833333333333
2657,3,54,896,0.9333333333333333
2657,2,30,926,0.9645833333333333
2657,1,17,943,0.9822916666666667
2657,0,2,945,0.984375
2665,125,1,1,0.0058823529411764705
2665,123,1,2,0.011764705882352941
2665,116,1,3,0.01764705882352941
2665,110,4,7,0.041176470588235294
2665,109,1,8,0.047058823529411764
2665,108,1,9,0.052941176470588235
2665,106,1,10,0.058823529411764705
2665,100,1,11,0.06470588235294118
2665,94,2,13,0.07647058823529412
2665,79,1,14,0.08235294117647059
2665,78,1,15,0.08823529411764706
2665,75,1,16,0.09411764705882353
2665,73,1,17,0.1
2665,65,2,19,0.11176470588235295
2665,62,1,20,0.11764705882352941
2665,55,2,22,0.12941176470588237
2665,48,1,23,0.13529411764705881
2665,45,1,24,0.1411764705882353
2665,43,1,25,0.14705882352941177
2665,36,1,26,0.15294117647058825
2665,32,1,27,0.1588235294117647
2665,30,1,28,0.16470588235294117
2665,29,3,31,0.18235294117647058
2665,28,1,32,0.18823529411764706
2665,27,1,33,0.19411764705882353
2665,25,2,35,0.20588235294117646
2665,24,2,37,0.21764705882352942
2665,23,2,39,0.22941176470588234
2665,22,3,42,0.24705882352941178
2665,21,1,43,0.2529411764705882
2665,20,2,45,0.2647058823529412
2665,19,2,47,0.27647058823529413
2665,18,1,48,0.2823529411764706
2665,17,5,53,0.31176470588235294
2665,16,1,54,0.3176470588235294
2665,15,5,59,0.34705882352941175
2665,13,3,62,0.36470588235294116
2665,12,2,64,0.3764705882352941
2665,10,3,67,0.3941176470588235
2665,9,3,70,0.4117647058823529
2665,8,4,74,0.43529411764705883
2665,7,3,77,0.45294117647058824
2665,6,10,87,0.5117647058823529
2665,5,16,103,0.6058823529411764
2665,4,6,109,0.6411764705882353
2665,3,18,127,0.7470588235294118
2665,2,14,141,0.8294117647058824
2665,1,8,149,0.8764705882352941
2665,0,16,165,0.9705882352941176
2667,151,1,1,0.004424778761061947
2667,110,1,2,0.008849557522123894
2667,102,2,4,0.017699115044247787
2667,90,1,5,0.022123893805309734
2667,87,1,6,0.02654867256637168
2667,83,1,7,0.030973451327433628
2667,65,1,8,0.035398230088495575
2667,63,1,9,0.03982300884955752
2667,60,1,10,0.04424778761061947
2667,59,1,11,0.048672566371681415
2667,58,1,12,0.05309734513274336
2667,50,1,13,0.05752212389380531
2667,48,1,14,0.061946902654867256
2667,47,2,16,0.07079646017699115
2667,46,1,17,0.0752212389380531
2667,43,1,18,0.07964601769911504
2667,42,1,19,0.084070796460177
2667,41,1,20,0.08849557522123894
2667,38,1,21,0.09292035398230089
2667,35,1,22,0.09734513274336283
2667,34,1,23,0.10176991150442478
2667,33,2,25,0.11061946902654868
2667,32,1,26,0.11504424778761062
2667,31,2,28,0.12389380530973451
2667,28,1,29,0.12831858407079647
2667,27,1,30,0.13274336283185842
2667,26,2,32,0.1415929203539823
2667,25,5,37,0.16371681415929204
2667,24,2,39,0.17256637168141592
2667,23,1,40,0.17699115044247787
2667,20,1,41,0.18141592920353983
2667,19,3,44,0.19469026548672566
2667,17,2,46,0.20353982300884957
2667,16,1,47,0.2079646017699115
2667,15,3,50,0.22123893805309736
2667,14,3,53,0.2345132743362832
2667,12,5,58,0.25663716814159293
2667,11,8,66,0.2920353982300885
2667,10,7,73,0.3230088495575221
2667,9,3,76,0.336283185840708
2667,8,4,80,0.35398230088495575
2667,7,4,84,0.37168141592920356
2667,6,1,85,0.37610619469026546
2667,5,13,98,0.4336283185840708
2667,4,21,119,0.5265486725663717
2667,3,24,143,0.6327433628318584
2667,2,46,189,0.8362831858407079
2667,1,10,199,0.8805309734513275
2667,0,22,221,0.9778761061946902
2668,130,1,1,0.007692307692307693
2668,95,2,3,0.023076923076923078
2668,93,2,5,0.038461538461538464
2668,74,1,6,0.046153846153846156
2668,72,1,7,0.05384615384615385
2668,68,1,8,0.06153846153846154
2668,52,1,9,0.06923076923076923
2668,49,1,10,0.07692307692307693
2668,48,1,11,0.08461538461538462
2668,39,1,12,0.09230769230769231
2668,35,1,13,0.1
2668,28,1,14,0.1076923076923077
2668,27,1,15,0.11538461538461539
2668,25,1,16,0.12307692307692308
2668,19,1,17,0.13076923076923078
2668,17,2,19,0.14615384615384616
2668,9,2,21,0.16153846153846155
2668,8,2,23,0.17692307692307693
2668,7,1,24,0.18461538461538463
2668,6,1,25,0.19230769230769232
2668,5,2,27,0.2076923076923077
2668,4,5,32,0.24615384615384617
2668,3,3,35,0.2692307692307692
2668,2,3,38,0.2923076923076923
2668,1,10,48,0.36923076923076925
2668,0,82,130,1.0
2669,42,1,1,0.02631578947368421
2669,36,1,2,0.05263157894736842
2669,19,1,3,0.07894736842105263
2669,14,1,4,0.10526315789473684
2669,5,1,5,0.13157894736842105
2669,4,4,9,0.23684210526315788
2669,3,4,13,0.34210526315789475
2669,2,1,14,0.3684210526315789
2669,1,3,17,0.4473684210526316
2669,0,21,38,1.0
2670,181,1,1,0.0007552870090634441
2670,180,1,2,0.0015105740181268882
2670,175,1,3,0.0022658610271903325
2670,172,1,4,0.0030211480362537764
2670,171,2,6,0.004531722054380665
2670,169,1,7,0.005287009063444109
2670,167,1,8,0.006042296072507553
2670,166,1,9,0.006797583081570997
2670,160,1,10,0.0075528700906344415
2670,159,1,11,0.008308157099697885
2670,153,1,12,0.00906344410876133
2670,152,1,13,0.009818731117824773
2670,147,2,15,0.011329305135951661
2670,146,3,18,0.013595166163141994
2670,140,1,19,0.014350453172205438
2670,139,1,20,0.015105740181268883
2670,130,2,22,0.01661631419939577
2670,125,3,25,0.0188821752265861
2670,124,4,29,0.02190332326283988
2670,122,2,31,0.023413897280966767
2670,120,1,32,0.02416918429003021
2670,119,1,33,0.024924471299093656
2670,118,3,36,0.027190332326283987
2670,117,1,37,0.027945619335347432
2670,115,1,38,0.028700906344410877
2670,112,1,39,0.02945619335347432
2670,111,1,40,0.030211480362537766
2670,110,1,41,0.030966767371601207
2670,109,1,42,0.03172205438066465
2670,107,2,44,0.03323262839879154
2670,105,1,45,0.033987915407854986
2670,104,2,47,0.035498489425981876
2670,103,1,48,0.03625377643504532
2670,102,1,49,0.03700906344410876
2670,100,2,51,0.03851963746223565
2670,99,1,52,0.03927492447129909
2670,97,1,53,0.04003021148036254
2670,95,3,56,0.04229607250755287
2670,94,1,57,0.04305135951661632
2670,92,1,58,0.04380664652567976
2670,90,1,59,0.0445619335347432
2670,89,2,61,0.04607250755287009
2670,88,4,65,0.04909365558912387
2670,86,1,66,0.04984894259818731
2670,84,5,71,0.05362537764350453
2670,83,3,74,0.055891238670694864
2670,82,2,76,0.05740181268882175
2670,81,1,77,0.0581570996978852
2670,80,1,78,0.05891238670694864
2670,79,3,81,0.06117824773413897
2670,78,7,88,0.06646525679758308
2670,77,3,91,0.06873111782477341
2670,76,3,94,0.07099697885196375
2670,75,3,97,0.07326283987915408
2670,74,3,100,0.0755287009063444
2670,73,2,102,0.0770392749244713
2670,72,3,105,0.07930513595166164
2670,71,2,107,0.08081570996978851
2670,70,2,109,0.0823262839879154
2670,68,6,115,0.08685800604229607
2670,67,2,117,0.08836858006042296
2670,66,1,118,0.0891238670694864
2670,65,4,122,0.09214501510574018
2670,64,4,126,0.09516616314199396
2670,63,2,128,0.09667673716012085
2670,62,9,137,0.10347432024169184
2670,61,7,144,0.10876132930513595
2670,60,6,150,0.11329305135951662
2670,59,9,159,0.12009063444108761
2670,58,6,165,0.12462235649546828
2670,57,22,187,0.14123867069486404
2670,56,13,200,0.1510574018126888
2670,55,15,215,0.1623867069486405
2670,54,11,226,0.17069486404833836
2670,53,7,233,0.17598187311178248
2670,52,19,252,0.1903323262839879
2670,51,11,263,0.1986404833836858
2670,50,24,287,0.21676737160120846
2670,49,23,310,0.23413897280966767
2670,48,45,355,0.2681268882175227
2670,47,114,469,0.3542296072507553
2670,46,5,474,0.3580060422960725
2670,45,5,479,0.36178247734138974
2670,44,4,483,0.3648036253776435
2670,43,2,485,0.36631419939577037
2670,42,2,487,0.3678247734138973
2670,41,5,492,0.3716012084592145
2670,40,4,496,0.37462235649546827
2670,39,2,498,0.37613293051359514
2670,38,8,506,0.3821752265861027
2670,37,4,510,0.3851963746223565
2670,36,1,511,0.3859516616314199
2670,35,3,514,0.38821752265861026
2670,34,5,519,0.3919939577039275
2670,33,4,523,0.3950151057401813
2670,32,1,524,0.3957703927492447
2670,31,7,531,0.40105740181268884
2670,30,7,538,0.40634441087613293
2670,29,11,549,0.41465256797583083
2670,28,10,559,0.42220543806646527
2670,27,8,567,0.4282477341389728
2670,26,11,578,0.43655589123867067
2670,25,5,583,0.44033232628398794
2670,24,6,589,0.44486404833836857
2670,23,7,596,0.4501510574018127
2670,22,7,603,0.4554380664652568
2670,21,8,611,0.46148036253776437
2670,20,18,629,0.47507552870090636
2670,19,8,637,0.4811178247734139
2670,18,13,650,0.4909365558912387
2670,17,14,664,0.5015105740181269
2670,16,10,674,0.5090634441087614
2670,15,14,688,0.5196374622356495
2670,14,15,703,0.5309667673716012
2670,13,14,717,0.5415407854984894
2670,12,16,733,0.5536253776435045
2670,11,23,756,0.5709969788519638
2670,10,29,785,0.5929003021148036
2670,9,28,813,0.6140483383685801
2670,8,44,857,0.6472809667673716
2670,7,46,903,0.68202416918429
2670,6,74,977,0.7379154078549849
2670,5,119,1096,0.8277945619335347
2670,4,49,1145,0.8648036253776435
2670,3,28,1173,0.8859516616314199
2670,2,52,1225,0.925226586102719
2670,1,68,1293,0.9765861027190332
2670,0,23,1316,0.9939577039274925
2672,164,1,1,0.006711409395973154
2672,158,1,2,0.013422818791946308
2672,146,1,3,0.020134228187919462
2672,127,1,4,0.026845637583892617
2672,105,1,5,0.03355704697986577
2672,100,1,6,0.040268456375838924
2672,79,1,7,0.04697986577181208
2672,75,1,8,0.053691275167785234
2672,70,1,9,0.06040268456375839
2672,69,1,10,0.06711409395973154
2672,66,1,11,0.0738255033557047
2672,59,2,13,0.087248322147651
2672,45,1,14,0.09395973154362416
2672,44,2,16,0.10738255033557047
2672,43,1,17,0.11409395973154363
2672,40,4,21,0.14093959731543623
2672,39,2,23,0.15436241610738255
2672,38,10,33,0.2214765100671141
2672,35,1,34,0.22818791946308725
2672,34,2,36,0.24161073825503357
2672,31,1,37,0.2483221476510067
2672,30,1,38,0.2550335570469799
2672,27,1,39,0.26174496644295303
2672,25,2,41,0.2751677852348993
2672,23,2,43,0.28859060402684567
2672,20,1,44,0.2953020134228188
2672,19,3,47,0.31543624161073824
2672,18,3,50,0.33557046979865773
2672,17,2,52,0.348993288590604
2672,16,4,56,0.37583892617449666
2672,15,3,59,0.3959731543624161
2672,14,1,60,0.40268456375838924
2672,13,3,63,0.4228187919463087
2672,12,2,65,0.436241610738255
2672,11,10,75,0.5033557046979866
2672,10,4,79,0.5302013422818792
2672,9,1,80,0.5369127516778524
2672,8,4,84,0.5637583892617449
2672,7,9,93,0.6241610738255033
2672,6,5,98,0.6577181208053692
2672,5,4,102,0.6845637583892618
2672,4,2,104,0.697986577181208
2672,3,5,109,0.7315436241610739
2672,2,9,118,0.7919463087248322
2672,1,23,141,0.9463087248322147
2672,0,5,146,0.9798657718120806
2673,163,2,2,0.018518518518518517
2673,162,1,3,0.027777777777777776
2673,151,1,4,0.037037037037037035
2673,99,1,5,0.046296296296296294
2673,83,1,6,0.05555555555555555
2673,76,2,8,0.07407407407407407
2673,74,1,9,0.08333333333333333
2673,73,2,11,0.10185185185185185
2673,67,1,12,0.1111111111111111
2673,63,1,13,0.12037037037037036
2673,58,1,14,0.12962962962962962
2673,55,1,15,0.1388888888888889
2673,54,2,17,0.1574074074074074
2673,52,1,18,0.16666666666666666
2673,49,3,21,0.19444444444444445
2673,45,2,23,0.21296296296296297
2673,44,2,25,0.23148148148148148
2673,42,2,27,0.25
2673,41,4,31,0.28703703703703703
2673,40,3,34,0.3148148148148148
2673,39,3,37,0.3425925925925926
2673,38,4,41,0.37962962962962965
2673,36,2,43,0.39814814814814814
2673,33,1,44,0.4074074074074074
2673,30,1,45,0.4166666666666667
2673,28,1,46,0.42592592592592593
2673,26,2,48,0.4444444444444444
2673,25,1,49,0.4537037037037037
2673,23,1,50,0.46296296296296297
2673,22,2,52,0.48148148148148145
2673,21,3,55,0.5092592592592593
2673,19,1,56,0.5185185185185185
2673,18,2,58,0.5370370370370371
2673,16,2,60,0.5555555555555556
2673,13,1,61,0.5648148148148148
2673,12,2,63,0.5833333333333334
2673,10,3,66,0.6111111111111112
2673,9,4,70,0.6481481481481481
2673,8,3,73,0.6759259259259259
2673,6,2,75,0.6944444444444444
2673,4,5,80,0.7407407407407407
2673,3,3,83,0.7685185185185185
2673,2,2,85,0.7870370370370371
2673,1,10,95,0.8796296296296297
2673,0,10,105,0.9722222222222222
2674,163,1,1,0.0035587188612099642
2674,140,2,3,0.010676156583629894
2674,132,1,4,0.014234875444839857
2674,124,1,5,0.017793594306049824
2674,107,1,6,0.021352313167259787
2674,84,1,7,0.02491103202846975
2674,83,2,9,0.03202846975088968
2674,78,2,11,0.03914590747330961
2674,67,1,12,0.042704626334519574
2674,63,1,13,0.046263345195729534
2674,57,1,14,0.0498220640569395
2674,54,3,17,0.060498220640569395
2674,53,2,19,0.06761565836298933
2674,51,1,20,0.0711743772241993
2674,50,3,23,0.08185053380782918
2674,48,1,24,0.08540925266903915
2674,46,2,26,0.09252669039145907
2674,45,1,27,0.09608540925266904
2674,41,1,28,0.099644128113879
2674,39,2,30,0.10676156583629894
2674,37,2,32,0.11387900355871886
2674,36,1,33,0.11743772241992882
2674,35,1,34,0.12099644128113879
2674,34,1,35,0.12455516014234876
2674,32,1,36,0.12811387900355872
2674,29,3,39,0.1387900355871886
2674,27,1,40,0.1423487544483986
2674,26,1,41,0.14590747330960854
2674,25,2,43,0.15302491103202848
2674,23,3,46,0.16370106761565836
2674,22,2,48,0.1708185053380783
2674,21,2,50,0.17793594306049823
2674,20,6,56,0.199288256227758
2674,19,3,59,0.2099644128113879
2674,17,4,63,0.22419928825622776
2674,16,1,64,0.2277580071174377
2674,15,1,65,0.2313167259786477
2674,13,3,68,0.24199288256227758
2674,12,6,74,0.26334519572953735
2674,11,7,81,0.28825622775800713
2674,10,4,85,0.302491103202847
2674,9,5,90,0.3202846975088968
2674,8,12,102,0.36298932384341637
2674,7,8,110,0.3914590747330961
2674,6,7,117,0.41637010676156583
2674,5,14,131,0.46619217081850534
2674,4,19,150,0.5338078291814946
2674,3,45,195,0.693950177935943
2674,2,48,243,0.8647686832740213
2674,1,13,256,0.9110320284697508
2674,0,23,279,0.9928825622775801
2675,166,1,1,0.00909090909090909
2675,164,1,2,0.01818181818181818
2675,159,2,4,0.03636363636363636
2675,151,1,5,0.045454545454545456
2675,133,1,6,0.05454545454545454
2675,107,1,7,0.06363636363636363
2675,98,1,8,0.07272727272727272
2675,79,1,9,0.08181818181818182
2675,77,1,10,0.09090909090909091
2675,62,2,12,0.10909090909090909
2675,56,1,13,0.11818181818181818
2675,53,2,15,0.13636363636363635
2675,49,1,16,0.14545454545454545
2675,47,1,17,0.15454545454545454
2675,44,2,19,0.17272727272727273
2675,41,2,21,0.19090909090909092
2675,37,1,22,0.2
2675,36,1,23,0.20909090909090908
2675,30,2,25,0.22727272727272727
2675,29,2,27,0.24545454545454545
2675,27,3,30,0.2727272727272727
2675,25,1,31,0.2818181818181818
2675,21,4,35,0.3181818181818182
2675,20,3,38,0.34545454545454546
2675,19,3,41,0.37272727272727274
2675,18,1,42,0.38181818181818183
2675,17,1,43,0.39090909090909093
2675,16,1,44,0.4
2675,15,1,45,0.4090909090909091
2675,12,2,47,0.42727272727272725
2675,11,2,49,0.44545454545454544
2675,10,2,51,0.4636363636363636
2675,9,1,52,0.4727272727272727
2675,8,2,54,0.4909090909090909
2675,7,3,57,0.5181818181818182
2675,6,2,59,0.5363636363636364
2675,5,9,68,0.6181818181818182
2675,4,11,79,0.7181818181818181
2675,3,4,83,0.7545454545454545
2675,2,6,89,0.8090909090909091
2675,1,6,95,0.8636363636363636
2675,0,14,109,0.990909090909091
2676,166,1,1,0.01818181818181818
2676,140,2,3,0.05454545454545454
2676,134,1,4,0.07272727272727272
2676,105,1,5,0.09090909090909091
2676,83,1,6,0.10909090909090909
2676,64,1,7,0.12727272727272726
2676,62,1,8,0.14545454545454545
2676,55,1,9,0.16363636363636364
2676,48,1,10,0.18181818181818182
2676,39,1,11,0.2
2676,34,1,12,0.21818181818181817
2676,25,1,13,0.23636363636363636
2676,23,1,14,0.2545454545454545
2676,20,2,16,0.2909090909090909
2676,16,1,17,0.3090909090909091
2676,15,1,18,0.32727272727272727
2676,14,2,20,0.36363636363636365
2676,13,1,21,0.38181818181818183
2676,12,2,23,0.41818181818181815
2676,11,1,24,0.43636363636363634
2676,5,3,27,0.4909090909090909
2676,4,3,30,0.5454545454545454
2676,3,2,32,0.5818181818181818
2676,2,11,43,0.7818181818181819
2676,1,5,48,0.8727272727272727
2676,0,6,54,0.9818181818181818
2677,168,1,1,0.00980392156862745
2677,166,1,2,0.0196078431372549
2677,153,1,3,0.029411764705882353
2677,82,1,4,0.0392156862745098
2677,75,1,5,0.049019607843137254
2677,59,1,6,0.058823529411764705
2677,58,2,8,0.0784313725490196
2677,55,1,9,0.08823529411764706
2677,51,2,11,0.10784313725490197
2677,46,2,13,0.12745098039215685
2677,35,1,14,0.13725490196078433
2677,29,1,15,0.14705882352941177
2677,28,1,16,0.1568627450980392
2677,26,2,18,0.17647058823529413
2677,23,2,20,0.19607843137254902
2677,22,4,24,0.23529411764705882
2677,21,2,26,0.2549019607843137
2677,20,1,27,0.2647058823529412
2677,19,1,28,0.27450980392156865
2677,18,1,29,0.28431372549019607
2677,17,3,32,0.3137254901960784
2677,15,1,33,0.3235294117647059
